OUTBOUND_DATE,PLANT_NAME,MODE_OF_TRANSPORT,MATERIAL_NAME,CUSTOMER_NUMBER,DATE,Quantity_KT_Out
2024-03-29,CHINA-WAREHOUSE,Truck,MAT-0198,CST-00498,2024-03-29,0.02475
2024-03-29,CHINA-WAREHOUSE,Truck,MAT-0198,CST-00498,2024-03-29,0.02475
2024-03-29,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00050,2024-03-29,0.02475
2024-03-29,CHINA-WAREHOUSE,Truck,MAT-0353,CST-00468,2024-03-29,0.02475
2024-03-29,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00399,2024-03-29,0.0075
2024-03-29,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00075,2024-03-29,0.003
2024-03-29,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00399,2024-03-29,0.0045
2024-03-29,CHINA-WAREHOUSE,Truck,MAT-0160,CST-00310,2024-03-29,5e-05
2024-03-29,CHINA-WAREHOUSE,Truck,MAT-0082,CST-00499,2024-03-29,0.01
2024-03-29,CHINA-WAREHOUSE,Truck,MAT-0160,CST-00500,2024-03-29,5e-05
2024-03-29,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00501,2024-03-29,0.006
2024-03-29,CHINA-WAREHOUSE,Truck,MAT-0198,CST-00498,2024-03-29,0.00033
2024-03-29,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00240,2024-03-29,0.01925
2024-03-29,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00240,2024-03-29,0.0055
2024-03-29,CHINA-WAREHOUSE,Truck,MAT-0198,CST-00498,2024-03-29,0.00138
2024-03-29,CHINA-WAREHOUSE,Truck,MAT-0198,CST-00498,2024-03-29,0.00138
2024-03-29,CHINA-WAREHOUSE,Truck,MAT-0198,CST-00498,2024-03-29,0.02168
2024-03-29,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00367,2024-03-29,0.0002
2024-03-29,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00025,2024-03-29,0.00028000000000000003
2024-03-29,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00025,2024-03-29,0.0001
2024-03-29,CHINA-WAREHOUSE,Truck,MAT-0046,CST-00309,2024-03-29,0.00413
2024-03-29,CHINA-WAREHOUSE,Truck,MAT-0046,CST-00309,2024-03-29,0.00688
2024-03-29,CHINA-WAREHOUSE,Truck,MAT-0046,CST-00309,2024-03-29,0.01375
2024-03-29,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00139,2024-03-29,0.00688
2024-03-29,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00139,2024-03-29,0.01788
2024-03-29,CHINA-WAREHOUSE,Truck,MAT-0332,CST-00161,2024-03-29,0.02
2024-03-29,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00315,2024-03-29,0.018
2024-03-29,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00501,2024-03-29,0.006
2024-03-29,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00025,2024-03-29,0.0008
2024-03-29,CHINA-WAREHOUSE,Truck,MAT-0428,CST-00025,2024-03-29,0.00125
2024-03-29,CHINA-WAREHOUSE,Truck,MAT-0379,CST-00025,2024-03-29,0.001
2024-03-29,CHINA-WAREHOUSE,Truck,MAT-0065,CST-00025,2024-03-29,0.00075
2024-03-29,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00025,2024-03-29,0.0022
2024-03-29,CHINA-WAREHOUSE,Truck,MAT-0332,CST-00161,2024-03-29,0.02
2024-03-29,CHINA-WAREHOUSE,Truck,MAT-0332,CST-00161,2024-03-29,0.02
2024-03-29,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00315,2024-03-29,0.0075
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00179,2024-03-30,0.0255
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00122,2024-03-30,0.0255
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00122,2024-03-30,0.0255
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00122,2024-03-30,0.0255
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00302,2024-03-30,0.0255
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00039,2024-03-30,0.0255
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00378,2024-03-30,0.0255
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00378,2024-03-30,0.0255
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00302,2024-03-30,0.0255
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00397,2024-03-30,0.0255
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00397,2024-03-30,0.0255
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00153,2024-03-30,0.0255
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00482,2024-03-30,0.0255
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00361,2024-03-30,0.02475
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00309,2024-03-30,0.02475
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0153,CST-00049,2024-03-30,0.02475
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0153,CST-00049,2024-03-30,0.02475
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0153,CST-00049,2024-03-30,0.02475
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00149,2024-03-30,0.02475
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00149,2024-03-30,0.02475
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00476,2024-03-30,0.02475
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00476,2024-03-30,0.02475
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00100,2024-03-30,0.02475
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00100,2024-03-30,0.02475
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0137,CST-00487,2024-03-30,0.02475
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0265,CST-00338,2024-03-30,0.02475
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00363,2024-03-30,0.02475
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00363,2024-03-30,0.02475
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00086,2024-03-30,0.02475
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00086,2024-03-30,0.02475
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00050,2024-03-30,0.006
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00050,2024-03-30,0.001
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00050,2024-03-30,0.0015
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00502,2024-03-30,0.00688
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0160,CST-00503,2024-03-30,2.9999999999999997e-05
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0378,CST-00504,2024-03-30,0.00138
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00122,2024-03-30,0.0195
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0358,CST-00234,2024-03-30,0.0015
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0325,CST-00017,2024-03-30,0.009630000000000001
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00502,2024-03-30,0.01788
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0340,CST-00060,2024-03-30,0.00275
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00247,2024-03-30,0.011
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00039,2024-03-30,0.018
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0147,CST-00427,2024-03-30,0.015
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00482,2024-03-30,0.006
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00482,2024-03-30,0.0195
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00017,2024-03-30,0.0075
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00121,2024-03-30,0.0105
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00314,2024-03-30,0.012
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00159,2024-03-30,0.018
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0270,CST-00108,2024-03-30,0.0195
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00122,2024-03-30,0.006
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00100,2024-03-30,0.0001
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00100,2024-03-30,0.006
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0259,CST-00505,2024-03-30,0.022
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00100,2024-03-30,0.01925
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00314,2024-03-30,0.003
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00314,2024-03-30,0.003
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0381,CST-00100,2024-03-30,0.0001
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00487,2024-03-30,2.9999999999999997e-05
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00487,2024-03-30,0.00135
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00487,2024-03-30,0.023379999999999998
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00487,2024-03-30,0.02475
2024-03-30,CHINA-WAREHOUSE,Truck,MAT-0146,CST-00363,2024-03-30,0.02475
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00008,2024-04-01,0.0255
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00126,2024-04-01,0.0255
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0035,CST-00092,2024-04-01,0.02475
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0378,CST-00059,2024-04-01,0.02475
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00047,2024-04-01,0.02475
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00047,2024-04-01,0.02475
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0153,CST-00006,2024-04-01,0.02475
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00496,2024-04-01,0.02475
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0388,CST-00345,2024-04-01,0.02475
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00240,2024-04-01,0.02475
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00132,2024-04-01,0.02475
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00152,2024-04-01,0.02475
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00320,2024-04-01,0.003
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00047,2024-04-01,0.01375
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00047,2024-04-01,0.00138
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0264,CST-00047,2024-04-01,0.009630000000000001
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0198,CST-00498,2024-04-01,0.0055
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0198,CST-00498,2024-04-01,0.00133
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0198,CST-00498,2024-04-01,5e-05
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0198,CST-00498,2024-04-01,0.023379999999999998
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0198,CST-00498,2024-04-01,0.01925
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00302,2024-04-01,0.018
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00302,2024-04-01,0.018
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0160,CST-00025,2024-04-01,2.9999999999999997e-05
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00123,2024-04-01,0.0045
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0281,CST-00025,2024-04-01,0.0003
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0160,CST-00025,2024-04-01,5e-05
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0324,CST-00031,2024-04-01,0.01125
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0324,CST-00031,2024-04-01,0.00375
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0147,CST-00282,2024-04-01,5e-05
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0160,CST-00104,2024-04-01,2.9999999999999997e-05
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00082,2024-04-01,0.006
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00008,2024-04-01,0.023379999999999998
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0218,CST-00008,2024-04-01,0.00138
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00014,2024-04-01,0.00688
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00014,2024-04-01,0.01788
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0137,CST-00487,2024-04-01,0.01238
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0137,CST-00487,2024-04-01,0.01238
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00123,2024-04-01,0.021
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0143,CST-00302,2024-04-01,0.0075
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0117,CST-00025,2024-04-01,0.00015
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0386,CST-00008,2024-04-01,0.00125
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0386,CST-00008,2024-04-01,0.00013000000000000002
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0386,CST-00008,2024-04-01,0.023379999999999998
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0097,CST-00086,2024-04-01,0.02475
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0097,CST-00086,2024-04-01,0.02475
2024-04-01,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00049,2024-04-01,0.02475
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00039,2024-04-02,0.0255
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00506,2024-04-02,0.0255
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00315,2024-04-02,0.0255
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00127,2024-04-02,0.0255
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00035,2024-04-02,0.0255
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0318,CST-00337,2024-04-02,0.02475
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00120,2024-04-02,0.02475
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0198,CST-00498,2024-04-02,0.02475
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0383,CST-00056,2024-04-02,0.02475
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0198,CST-00498,2024-04-02,0.02475
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0198,CST-00498,2024-04-02,0.02475
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00009,2024-04-02,0.02475
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0153,CST-00284,2024-04-02,0.02475
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0153,CST-00284,2024-04-02,0.02475
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0327,CST-00092,2024-04-02,0.02475
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00012,2024-04-02,0.02475
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00115,2024-04-02,0.02475
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00081,2024-04-02,0.02475
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0318,CST-00017,2024-04-02,0.02475
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0318,CST-00017,2024-04-02,0.02475
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00008,2024-04-02,0.02475
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00100,2024-04-02,0.02475
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0158,CST-00304,2024-04-02,2.9999999999999997e-05
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0207,CST-00507,2024-04-02,0.001
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00508,2024-04-02,0.0002
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0053,CST-00509,2024-04-02,0.011
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0415,CST-00025,2024-04-02,0.00025
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00120,2024-04-02,0.01925
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0112,CST-00120,2024-04-02,0.0055
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00036,2024-04-02,0.0225
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0317,CST-00080,2024-04-02,0.0001
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0229,CST-00025,2024-04-02,0.0005
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0375,CST-00025,2024-04-02,2.9999999999999997e-05
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0332,CST-00161,2024-04-02,0.02
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00217,2024-04-02,0.018
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0325,CST-00009,2024-04-02,0.0165
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0325,CST-00009,2024-04-02,0.00825
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0382,CST-00049,2024-04-02,0.02475
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0259,CST-00080,2024-04-02,2.9999999999999997e-05
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0340,CST-00080,2024-04-02,0.0026
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0054,CST-00080,2024-04-02,0.0002
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0321,CST-00080,2024-04-02,0.002
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0327,CST-00080,2024-04-02,0.00045
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00080,2024-04-02,0.0004
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0267,CST-00080,2024-04-02,0.0004
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0151,CST-00080,2024-04-02,0.00263
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0325,CST-00080,2024-04-02,0.00025
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0265,CST-00080,2024-04-02,0.00065
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0153,CST-00080,2024-04-02,0.00045
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0327,CST-00025,2024-04-02,0.0001
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0065,CST-00025,2024-04-02,8e-05
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0413,CST-00025,2024-04-02,0.0002
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0065,CST-00025,2024-04-02,0.00083
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0376,CST-00025,2024-04-02,2.9999999999999997e-05
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0332,CST-00161,2024-04-02,0.02
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0332,CST-00161,2024-04-02,0.0175
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0332,CST-00161,2024-04-02,0.0025
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0265,CST-00363,2024-04-02,0.02475
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00086,2024-04-02,0.02475
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0316,CST-00049,2024-04-02,0.02475
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0332,CST-00161,2024-04-02,0.0125
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0332,CST-00161,2024-04-02,0.0025
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0332,CST-00161,2024-04-02,0.00125
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0332,CST-00161,2024-04-02,0.00375
2024-04-02,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00217,2024-04-02,0.0075
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00036,2024-04-03,0.0255
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00510,2024-04-03,0.0255
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00510,2024-04-03,0.0255
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00037,2024-04-03,0.0255
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0001,CST-00510,2024-04-03,0.0255
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00065,2024-04-03,0.0255
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0144,CST-00304,2024-04-03,0.0255
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00511,2024-04-03,0.02475
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00050,2024-04-03,0.02475
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00511,2024-04-03,0.02475
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00511,2024-04-03,0.02475
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00050,2024-04-03,0.02475
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00511,2024-04-03,0.02475
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00240,2024-04-03,0.02475
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0103,CST-00074,2024-04-03,0.02475
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0137,CST-00487,2024-04-03,0.02475
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0319,CST-00363,2024-04-03,0.02475
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0049,CST-00086,2024-04-03,0.02475
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0266,CST-00017,2024-04-03,0.02475
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00050,2024-04-03,2.9999999999999997e-05
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00320,2024-04-03,0.012
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00050,2024-04-03,0.00145
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00050,2024-04-03,2.9999999999999997e-05
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00050,2024-04-03,0.009
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00050,2024-04-03,0.0065
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00512,2024-04-03,0.00138
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00512,2024-04-03,0.00313
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00036,2024-04-03,0.006
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00513,2024-04-03,0.00138
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0354,CST-00513,2024-04-03,0.009630000000000001
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0314,CST-00025,2024-04-03,8e-05
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0056,CST-00025,2024-04-03,0.0001
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00059,2024-04-03,0.0015300000000000001
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0015,CST-00059,2024-04-03,0.02323
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0151,CST-00059,2024-04-03,0.0055
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00037,2024-04-03,0.0013
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0047,CST-00037,2024-04-03,0.0225
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0047,CST-00037,2024-04-03,0.015
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0047,CST-00037,2024-04-03,0.0225
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00037,2024-04-03,0.0002
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0047,CST-00037,2024-04-03,0.0075
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00037,2024-04-03,0.024
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0206,CST-00510,2024-04-03,0.0225
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0176,CST-00039,2024-04-03,0.01805
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0176,CST-00039,2024-04-03,0.00745
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0145,CST-00036,2024-04-03,0.003
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00036,2024-04-03,0.018
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00036,2024-04-03,0.003
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00036,2024-04-03,0.0014
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0389,CST-00036,2024-04-03,0.0001
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00061,2024-04-03,0.006
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0201,CST-00025,2024-04-03,2.9999999999999997e-05
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0332,CST-00161,2024-04-03,0.02
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0328,CST-00298,2024-04-03,0.0105
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0013,CST-00065,2024-04-03,0.018
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00050,2024-04-03,0.00825
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0084,CST-00050,2024-04-03,0.00825
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0142,CST-00025,2024-04-03,2.9999999999999997e-05
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0332,CST-00161,2024-04-03,0.02
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0332,CST-00161,2024-04-03,0.02
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0332,CST-00161,2024-04-03,0.0024500000000000004
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0332,CST-00161,2024-04-03,5e-05
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0332,CST-00161,2024-04-03,0.0175
2024-04-03,CHINA-WAREHOUSE,Truck,MAT-0065,CST-00074,2024-04-03,0.02475
