INBOUND_DATE,PLANT_NAME,MATERIAL_NAME,DATE,Quantity_KT_In
2023-12-29,CHINA-WAREHOUSE,MAT-0276,2023-12-29,24.75
2023-12-29,CHINA-WAREHOUSE,MAT-0276,2023-12-29,24.75
2023-12-29,CHINA-WAREHOUSE,MAT-0007,2023-12-29,17.875
2023-12-29,CHINA-WAREHOUSE,MAT-0007,2023-12-29,6.875
2023-12-29,CHINA-WAREHOUSE,MAT-0007,2023-12-29,6.875
2023-12-29,CHINA-WAREHOUSE,MAT-0007,2023-12-29,17.875
2023-12-29,CHINA-WAREHOUSE,MAT-0007,2023-12-29,11.0
2023-12-29,CHINA-WAREHOUSE,MAT-0007,2023-12-29,13.75
2023-12-29,CHINA-WAREHOUSE,MAT-0007,2023-12-29,24.75
2023-12-29,CHINA-WAREHOUSE,MAT-0007,2023-12-29,24.75
2023-12-29,CHINA-WAREHOUSE,MAT-0007,2023-12-29,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0145,2024-01-30,25.5
2024-01-30,CHINA-WAREHOUSE,MAT-0145,2024-01-30,25.5
2024-01-30,CHINA-WAREHOUSE,MAT-0145,2024-01-30,25.5
2024-01-30,CHINA-WAREHOUSE,MAT-0145,2024-01-30,25.5
2024-01-30,CHINA-WAREHOUSE,MAT-0145,2024-01-30,25.5
2024-01-30,CHINA-WAREHOUSE,MAT-0145,2024-01-30,25.5
2024-01-30,CHINA-WAREHOUSE,MAT-0145,2024-01-30,25.5
2024-01-30,CHINA-WAREHOUSE,MAT-0049,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0049,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0049,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0049,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0049,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0049,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0265,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0265,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0265,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0265,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0265,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0265,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0316,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0316,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0316,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0316,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0316,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0316,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0316,2024-01-30,22.0
2024-01-30,CHINA-WAREHOUSE,MAT-0316,2024-01-30,2.75
2024-01-30,CHINA-WAREHOUSE,MAT-0316,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0316,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0316,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0316,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0316,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0316,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0316,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0316,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0316,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0316,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0316,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0153,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0153,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0153,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0153,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0153,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0153,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0153,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0153,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0153,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0153,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0153,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0153,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0153,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0153,2024-01-30,19.25
2024-01-30,CHINA-WAREHOUSE,MAT-0153,2024-01-30,5.5
2024-01-30,CHINA-WAREHOUSE,MAT-0153,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0153,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0153,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0153,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0153,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0153,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0153,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0153,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0153,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0153,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0270,2024-01-30,25.5
2024-01-30,CHINA-WAREHOUSE,MAT-0270,2024-01-30,25.5
2024-01-30,CHINA-WAREHOUSE,MAT-0270,2024-01-30,25.5
2024-01-30,CHINA-WAREHOUSE,MAT-0270,2024-01-30,25.5
2024-01-30,CHINA-WAREHOUSE,MAT-0270,2024-01-30,25.5
2024-01-30,CHINA-WAREHOUSE,MAT-0270,2024-01-30,25.5
2024-01-30,CHINA-WAREHOUSE,MAT-0270,2024-01-30,25.5
2024-01-30,CHINA-WAREHOUSE,MAT-0270,2024-01-30,25.5
2024-01-30,CHINA-WAREHOUSE,MAT-0270,2024-01-30,25.5
2024-01-30,CHINA-WAREHOUSE,MAT-0270,2024-01-30,25.5
2024-01-30,CHINA-WAREHOUSE,MAT-0236,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0236,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0236,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0236,2024-01-30,24.75
2024-02-02,CHINA-WAREHOUSE,MAT-0382,2024-02-02,24.75
2024-02-02,CHINA-WAREHOUSE,MAT-0382,2024-02-02,24.75
2024-02-02,CHINA-WAREHOUSE,MAT-0382,2024-02-02,24.75
2024-02-02,CHINA-WAREHOUSE,MAT-0382,2024-02-02,24.75
2024-02-02,CHINA-WAREHOUSE,MAT-0382,2024-02-02,24.75
2024-02-02,CHINA-WAREHOUSE,MAT-0382,2024-02-02,24.75
2024-02-02,CHINA-WAREHOUSE,MAT-0382,2024-02-02,24.75
2024-02-02,CHINA-WAREHOUSE,MAT-0382,2024-02-02,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0055,2024-01-07,24.75
2024-01-07,CHINA-WAREHOUSE,MAT-0174,2024-01-07,24.75
2024-01-08,CHINA-WAREHOUSE,MAT-0056,2024-01-08,24.75
2024-01-08,CHINA-WAREHOUSE,MAT-0056,2024-01-08,24.75
2024-01-08,CHINA-WAREHOUSE,MAT-0056,2024-01-08,24.75
2024-01-08,CHINA-WAREHOUSE,MAT-0056,2024-01-08,20.625
2024-01-08,CHINA-WAREHOUSE,MAT-0056,2024-01-08,4.125
2024-01-08,CHINA-WAREHOUSE,MAT-0056,2024-01-08,24.75
2024-01-09,CHINA-WAREHOUSE,MAT-0259,2024-01-09,18.75
2024-01-09,CHINA-WAREHOUSE,MAT-0259,2024-01-09,18.75
2024-01-09,CHINA-WAREHOUSE,MAT-0259,2024-01-09,10.0
2024-01-09,CHINA-WAREHOUSE,MAT-0259,2024-01-09,8.75
2024-01-09,CHINA-WAREHOUSE,MAT-0259,2024-01-09,18.75
2024-01-09,CHINA-WAREHOUSE,MAT-0259,2024-01-09,18.75
2024-01-09,CHINA-WAREHOUSE,MAT-0259,2024-01-09,18.75
2024-02-01,CHINA-WAREHOUSE,MAT-0319,2024-02-01,24.75
2024-02-01,CHINA-WAREHOUSE,MAT-0319,2024-02-01,24.75
2024-02-01,CHINA-WAREHOUSE,MAT-0319,2024-02-01,24.75
2024-02-01,CHINA-WAREHOUSE,MAT-0319,2024-02-01,24.75
2024-02-01,CHINA-WAREHOUSE,MAT-0318,2024-02-01,24.75
2024-02-01,CHINA-WAREHOUSE,MAT-0318,2024-02-01,24.75
2024-02-01,CHINA-WAREHOUSE,MAT-0318,2024-02-01,24.75
2024-02-01,CHINA-WAREHOUSE,MAT-0318,2024-02-01,24.75
2024-02-01,CHINA-WAREHOUSE,MAT-0318,2024-02-01,24.75
2024-02-01,CHINA-WAREHOUSE,MAT-0318,2024-02-01,24.75
2024-02-01,CHINA-WAREHOUSE,MAT-0318,2024-02-01,24.75
2024-02-01,CHINA-WAREHOUSE,MAT-0318,2024-02-01,24.75
2024-02-01,CHINA-WAREHOUSE,MAT-0318,2024-02-01,24.75
2024-02-01,CHINA-WAREHOUSE,MAT-0318,2024-02-01,24.75
2024-02-01,CHINA-WAREHOUSE,MAT-0318,2024-02-01,24.75
2024-02-01,CHINA-WAREHOUSE,MAT-0318,2024-02-01,24.75
2024-02-02,CHINA-WAREHOUSE,MAT-0382,2024-02-02,24.75
2024-02-02,CHINA-WAREHOUSE,MAT-0382,2024-02-02,24.75
2024-02-02,CHINA-WAREHOUSE,MAT-0382,2024-02-02,24.75
2024-02-02,CHINA-WAREHOUSE,MAT-0382,2024-02-02,24.75
2024-02-02,CHINA-WAREHOUSE,MAT-0049,2024-02-02,24.75
2024-02-02,CHINA-WAREHOUSE,MAT-0049,2024-02-02,24.75
2024-02-02,CHINA-WAREHOUSE,MAT-0049,2024-02-02,24.75
2024-02-02,CHINA-WAREHOUSE,MAT-0049,2024-02-02,2.75
2024-02-02,CHINA-WAREHOUSE,MAT-0049,2024-02-02,22.0
2024-02-02,CHINA-WAREHOUSE,MAT-0049,2024-02-02,24.75
2024-02-02,CHINA-WAREHOUSE,MAT-0049,2024-02-02,24.75
2024-02-02,CHINA-WAREHOUSE,MAT-0323,2024-02-02,25.5
2024-02-02,CHINA-WAREHOUSE,MAT-0323,2024-02-02,25.5
2024-02-02,CHINA-WAREHOUSE,MAT-0323,2024-02-02,25.5
2024-02-02,CHINA-WAREHOUSE,MAT-0323,2024-02-02,25.5
2024-02-02,CHINA-WAREHOUSE,MAT-0323,2024-02-02,25.5
2024-02-02,CHINA-WAREHOUSE,MAT-0323,2024-02-02,25.5
2024-02-02,CHINA-WAREHOUSE,MAT-0323,2024-02-02,25.5
2024-02-02,CHINA-WAREHOUSE,MAT-0323,2024-02-02,25.5
2024-02-02,CHINA-WAREHOUSE,MAT-0323,2024-02-02,25.5
2024-02-02,CHINA-WAREHOUSE,MAT-0323,2024-02-02,25.5
2023-12-31,CHINA-WAREHOUSE,MAT-0229,2023-12-31,24.75
2023-12-31,CHINA-WAREHOUSE,MAT-0229,2023-12-31,24.75
2023-12-31,CHINA-WAREHOUSE,MAT-0229,2023-12-31,24.75
2023-12-31,CHINA-WAREHOUSE,MAT-0229,2023-12-31,5.5
2023-12-31,CHINA-WAREHOUSE,MAT-0229,2023-12-31,19.25
2023-12-31,CHINA-WAREHOUSE,MAT-0229,2023-12-31,24.75
2023-12-31,CHINA-WAREHOUSE,MAT-0229,2023-12-31,15.125
2023-12-31,CHINA-WAREHOUSE,MAT-0229,2023-12-31,9.625
2023-12-31,CHINA-WAREHOUSE,MAT-0229,2023-12-31,24.75
2023-12-31,CHINA-WAREHOUSE,MAT-0229,2023-12-31,24.75
2023-12-31,CHINA-WAREHOUSE,MAT-0229,2023-12-31,24.75
2023-12-31,CHINA-WAREHOUSE,MAT-0229,2023-12-31,1.375
2023-12-31,CHINA-WAREHOUSE,MAT-0229,2023-12-31,23.375
2023-12-31,CHINA-WAREHOUSE,MAT-0413,2023-12-31,24.75
2023-12-31,CHINA-WAREHOUSE,MAT-0413,2023-12-31,24.75
2023-12-31,CHINA-WAREHOUSE,MAT-0413,2023-12-31,9.625
2023-12-31,CHINA-WAREHOUSE,MAT-0413,2023-12-31,15.125
2023-12-31,CHINA-WAREHOUSE,MAT-0413,2023-12-31,24.75
2023-12-31,CHINA-WAREHOUSE,MAT-0035,2023-12-31,24.75
2023-12-31,CHINA-WAREHOUSE,MAT-0035,2023-12-31,24.75
2023-12-31,CHINA-WAREHOUSE,MAT-0035,2023-12-31,6.875
2023-12-31,CHINA-WAREHOUSE,MAT-0035,2023-12-31,17.875
2023-12-31,CHINA-WAREHOUSE,MAT-0035,2023-12-31,24.75
2023-12-31,CHINA-WAREHOUSE,MAT-0035,2023-12-31,24.75
2023-12-31,CHINA-WAREHOUSE,MAT-0035,2023-12-31,13.75
2023-12-31,CHINA-WAREHOUSE,MAT-0035,2023-12-31,11.0
2023-12-31,CHINA-WAREHOUSE,MAT-0035,2023-12-31,22.0
2023-12-31,CHINA-WAREHOUSE,MAT-0035,2023-12-31,2.75
2023-12-31,CHINA-WAREHOUSE,MAT-0035,2023-12-31,24.75
2023-12-31,CHINA-WAREHOUSE,MAT-0035,2023-12-31,24.75
2024-02-04,CHINA-WAREHOUSE,MAT-0197,2024-02-04,1.5
2024-02-04,CHINA-WAREHOUSE,MAT-0049,2024-02-04,24.75
2024-02-04,CHINA-WAREHOUSE,MAT-0049,2024-02-04,24.75
2024-02-04,CHINA-WAREHOUSE,MAT-0049,2024-02-04,24.75
2024-02-04,CHINA-WAREHOUSE,MAT-0049,2024-02-04,24.75
2024-02-04,CHINA-WAREHOUSE,MAT-0049,2024-02-04,24.75
2024-02-04,CHINA-WAREHOUSE,MAT-0049,2024-02-04,24.75
2024-02-04,CHINA-WAREHOUSE,MAT-0316,2024-02-04,24.75
2024-02-04,CHINA-WAREHOUSE,MAT-0316,2024-02-04,24.75
2024-02-04,CHINA-WAREHOUSE,MAT-0316,2024-02-04,24.75
2024-02-04,CHINA-WAREHOUSE,MAT-0316,2024-02-04,24.75
2024-02-04,CHINA-WAREHOUSE,MAT-0316,2024-02-04,24.75
2024-02-04,CHINA-WAREHOUSE,MAT-0316,2024-02-04,24.75
2024-02-04,CHINA-WAREHOUSE,MAT-0316,2024-02-04,24.75
2024-02-04,CHINA-WAREHOUSE,MAT-0316,2024-02-04,24.75
2024-02-04,CHINA-WAREHOUSE,MAT-0316,2024-02-04,24.75
2024-02-04,CHINA-WAREHOUSE,MAT-0316,2024-02-04,24.75
2024-02-04,CHINA-WAREHOUSE,MAT-0316,2024-02-04,24.75
2024-02-04,CHINA-WAREHOUSE,MAT-0316,2024-02-04,24.75
2024-02-04,CHINA-WAREHOUSE,MAT-0150,2024-02-04,24.0
2024-02-04,CHINA-WAREHOUSE,MAT-0150,2024-02-04,25.5
2024-02-04,CHINA-WAREHOUSE,MAT-0318,2024-02-04,24.75
2024-02-04,CHINA-WAREHOUSE,MAT-0318,2024-02-04,24.75
2024-02-04,CHINA-WAREHOUSE,MAT-0318,2024-02-04,24.75
2024-02-04,CHINA-WAREHOUSE,MAT-0318,2024-02-04,24.75
2024-02-04,CHINA-WAREHOUSE,MAT-0318,2024-02-04,24.75
2024-02-04,CHINA-WAREHOUSE,MAT-0318,2024-02-04,24.75
2024-02-04,CHINA-WAREHOUSE,MAT-0388,2024-02-04,24.75
2024-02-04,CHINA-WAREHOUSE,MAT-0388,2024-02-04,24.75
2024-02-04,CHINA-WAREHOUSE,MAT-0388,2024-02-04,6.875
2024-02-04,CHINA-WAREHOUSE,MAT-0388,2024-02-04,17.875
2024-02-05,CHINA-WAREHOUSE,MAT-0382,2024-02-05,24.75
2024-02-05,CHINA-WAREHOUSE,MAT-0382,2024-02-05,24.75
2024-02-05,CHINA-WAREHOUSE,MAT-0382,2024-02-05,24.75
2024-02-05,CHINA-WAREHOUSE,MAT-0382,2024-02-05,24.75
2024-02-05,CHINA-WAREHOUSE,MAT-0382,2024-02-05,24.75
2024-02-05,CHINA-WAREHOUSE,MAT-0382,2024-02-05,24.75
2024-02-05,CHINA-WAREHOUSE,MAT-0097,2024-02-05,24.75
2024-02-05,CHINA-WAREHOUSE,MAT-0097,2024-02-05,24.75
2024-02-05,CHINA-WAREHOUSE,MAT-0097,2024-02-05,24.75
2024-02-05,CHINA-WAREHOUSE,MAT-0097,2024-02-05,24.75
2024-02-05,CHINA-WAREHOUSE,MAT-0097,2024-02-05,24.75
2024-02-05,CHINA-WAREHOUSE,MAT-0097,2024-02-05,24.75
2024-02-05,CHINA-WAREHOUSE,MAT-0265,2024-02-05,24.75
2024-02-05,CHINA-WAREHOUSE,MAT-0265,2024-02-05,24.75
2024-02-05,CHINA-WAREHOUSE,MAT-0265,2024-02-05,24.75
2024-02-05,CHINA-WAREHOUSE,MAT-0265,2024-02-05,9.625
2024-02-05,CHINA-WAREHOUSE,MAT-0265,2024-02-05,15.125
2024-02-05,CHINA-WAREHOUSE,MAT-0265,2024-02-05,24.75
2024-02-05,CHINA-WAREHOUSE,MAT-0265,2024-02-05,24.75
2024-02-05,CHINA-WAREHOUSE,MAT-0150,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0150,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0150,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0150,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0150,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0150,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0150,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0268,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0328,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0328,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0328,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0328,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0328,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0328,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0328,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0328,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0328,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0328,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0328,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0328,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0328,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0328,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0328,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0328,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0328,2024-02-05,7.5
2024-02-05,CHINA-WAREHOUSE,MAT-0328,2024-02-05,18.0
2024-02-05,CHINA-WAREHOUSE,MAT-0328,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0328,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0328,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0032,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0032,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0032,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0032,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0032,2024-02-05,18.0
2024-02-05,CHINA-WAREHOUSE,MAT-0032,2024-02-05,7.5
2024-02-05,CHINA-WAREHOUSE,MAT-0032,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0032,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0032,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0032,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0032,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0032,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0032,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0032,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0032,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0032,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0032,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0032,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0032,2024-02-05,25.5
2024-02-05,CHINA-WAREHOUSE,MAT-0032,2024-02-05,25.5
2024-02-07,CHINA-WAREHOUSE,MAT-0319,2024-02-07,24.75
2024-02-07,CHINA-WAREHOUSE,MAT-0319,2024-02-07,24.75
2024-02-07,CHINA-WAREHOUSE,MAT-0319,2024-02-07,24.75
2024-02-07,CHINA-WAREHOUSE,MAT-0319,2024-02-07,24.75
2023-12-31,CHINA-WAREHOUSE,MAT-0035,2023-12-31,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0382,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0382,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0382,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0382,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0382,2024-01-30,24.75
2024-01-30,CHINA-WAREHOUSE,MAT-0382,2024-01-30,24.75
2024-01-31,CHINA-WAREHOUSE,MAT-0176,2024-01-31,25.5
2024-01-31,CHINA-WAREHOUSE,MAT-0176,2024-01-31,25.5
2024-01-31,CHINA-WAREHOUSE,MAT-0176,2024-01-31,25.5
2024-01-31,CHINA-WAREHOUSE,MAT-0328,2024-01-31,1.5
2024-01-31,CHINA-WAREHOUSE,MAT-0328,2024-01-31,24.0
2024-01-31,CHINA-WAREHOUSE,MAT-0328,2024-01-31,25.5
2024-01-31,CHINA-WAREHOUSE,MAT-0328,2024-01-31,25.5
2024-01-31,CHINA-WAREHOUSE,MAT-0328,2024-01-31,25.5
2023-12-23,CHINA-WAREHOUSE,MAT-0007,2023-12-23,24.75
2023-12-23,CHINA-WAREHOUSE,MAT-0007,2023-12-23,20.625
2023-12-23,CHINA-WAREHOUSE,MAT-0007,2023-12-23,4.125
2023-12-23,CHINA-WAREHOUSE,MAT-0007,2023-12-23,11.0
2023-12-23,CHINA-WAREHOUSE,MAT-0007,2023-12-23,13.75
2023-12-23,CHINA-WAREHOUSE,MAT-0007,2023-12-23,24.75
2023-12-23,CHINA-WAREHOUSE,MAT-0007,2023-12-23,24.75
2023-12-23,CHINA-WAREHOUSE,MAT-0007,2023-12-23,24.75
2023-12-23,CHINA-WAREHOUSE,MAT-0007,2023-12-23,24.75
2023-12-23,CHINA-WAREHOUSE,MAT-0007,2023-12-23,24.75
2023-12-23,CHINA-WAREHOUSE,MAT-0007,2023-12-23,4.125
2023-12-23,CHINA-WAREHOUSE,MAT-0007,2023-12-23,20.625
2023-12-23,CHINA-WAREHOUSE,MAT-0007,2023-12-23,24.75
2023-12-30,CHINA-WAREHOUSE,MAT-0413,2023-12-30,8.25
2023-12-30,CHINA-WAREHOUSE,MAT-0413,2023-12-30,16.5
2023-12-30,CHINA-WAREHOUSE,MAT-0413,2023-12-30,17.875
2023-12-30,CHINA-WAREHOUSE,MAT-0413,2023-12-30,6.875
2023-12-30,CHINA-WAREHOUSE,MAT-0413,2023-12-30,24.75
2023-12-30,CHINA-WAREHOUSE,MAT-0413,2023-12-30,24.75
2023-12-30,CHINA-WAREHOUSE,MAT-0413,2023-12-30,15.125
2023-12-30,CHINA-WAREHOUSE,MAT-0413,2023-12-30,9.625
2023-12-30,CHINA-WAREHOUSE,MAT-0413,2023-12-30,24.75
2024-01-06,CHINA-WAREHOUSE,MAT-0354,2024-01-06,24.75
2024-01-14,CHINA-WAREHOUSE,MAT-0067,2024-01-14,24.75
2024-01-31,CHINA-WAREHOUSE,MAT-0176,2024-01-31,10.5
2024-01-31,CHINA-WAREHOUSE,MAT-0176,2024-01-31,15.0
2024-01-31,CHINA-WAREHOUSE,MAT-0176,2024-01-31,25.5
2024-01-31,CHINA-WAREHOUSE,MAT-0328,2024-01-31,25.5
2024-01-06,CHINA-WAREHOUSE,MAT-0354,2024-01-06,24.75
2024-02-08,CHINA-WAREHOUSE,MAT-0143,2024-02-08,25.5
2024-02-08,CHINA-WAREHOUSE,MAT-0143,2024-02-08,25.5
2024-02-08,CHINA-WAREHOUSE,MAT-0143,2024-02-08,25.5
2024-02-08,CHINA-WAREHOUSE,MAT-0143,2024-02-08,25.5
2024-02-08,CHINA-WAREHOUSE,MAT-0176,2024-02-08,25.5
2024-02-08,CHINA-WAREHOUSE,MAT-0176,2024-02-08,25.5
2024-02-08,CHINA-WAREHOUSE,MAT-0176,2024-02-08,25.5
2024-02-08,CHINA-WAREHOUSE,MAT-0176,2024-02-08,25.5
2024-02-08,CHINA-WAREHOUSE,MAT-0176,2024-02-08,25.5
2024-02-08,CHINA-WAREHOUSE,MAT-0013,2024-02-08,25.5
2024-02-08,CHINA-WAREHOUSE,MAT-0013,2024-02-08,25.5
2024-02-08,CHINA-WAREHOUSE,MAT-0013,2024-02-08,25.5
2024-02-08,CHINA-WAREHOUSE,MAT-0013,2024-02-08,25.5
2024-02-08,CHINA-WAREHOUSE,MAT-0013,2024-02-08,25.5
2024-02-08,CHINA-WAREHOUSE,MAT-0013,2024-02-08,25.5
2024-02-08,CHINA-WAREHOUSE,MAT-0013,2024-02-08,25.5
2024-02-08,CHINA-WAREHOUSE,MAT-0013,2024-02-08,7.5
2024-02-08,CHINA-WAREHOUSE,MAT-0013,2024-02-08,18.0
2024-02-08,CHINA-WAREHOUSE,MAT-0013,2024-02-08,25.5
2024-02-08,CHINA-WAREHOUSE,MAT-0264,2024-02-08,24.75
2024-02-08,CHINA-WAREHOUSE,MAT-0264,2024-02-08,24.75
2024-02-08,CHINA-WAREHOUSE,MAT-0264,2024-02-08,24.75
2024-02-08,CHINA-WAREHOUSE,MAT-0264,2024-02-08,24.75
2024-02-08,CHINA-WAREHOUSE,MAT-0264,2024-02-08,24.75
2024-02-08,CHINA-WAREHOUSE,MAT-0264,2024-02-08,24.75
2024-02-08,CHINA-WAREHOUSE,MAT-0316,2024-02-08,24.75
2024-02-08,CHINA-WAREHOUSE,MAT-0316,2024-02-08,24.75
2024-02-08,CHINA-WAREHOUSE,MAT-0316,2024-02-08,24.75
2024-02-08,CHINA-WAREHOUSE,MAT-0153,2024-02-08,1.375
2024-02-08,CHINA-WAREHOUSE,MAT-0153,2024-02-08,23.375
2024-02-08,CHINA-WAREHOUSE,MAT-0153,2024-02-08,24.75
2024-02-08,CHINA-WAREHOUSE,MAT-0153,2024-02-08,24.75
